ulica Anecińska	ulica
ulica Angorska	ulica
ulica Anieli Krzywoń	ulica
ulica Anilinowa	ulica
ulica Animuszu	ulica
ulica Annopol	ulica
ulica Antka Rozpylacza	ulica
ulica Antenowa	ulica
ulica Antoniewska	ulica
ulica Antoniny Sokolicz	ulica
ulica Antoniego Bohdziewicza	ulica
ulica Antoniego Bolesława Dobrowolskiego	ulica
ulica Antoniego Brodowskiego	ulica
ulica Antoniego Corazziego	ulica
ulica Antoniego Czechowa	ulica
ulica Antoniego Dobiszewskiego	ulica
ulica Antoniego Edwarda Odyńca	ulica
ulica Antoniego Fontany	ulica
ulica Antoniego Grabowskiego	ulica
ulica Antoniego Kacpury	ulica
ulica Antoniego Kocjana	ulica
ulica Antoniego Magiera	ulica
ulica Antoniego Malczewskiego	ulica
ulica Antoniego Pajdaka	ulica
ulica Antoniego Parola	ulica
ulica Antoniego Ponikowskiego	ulica
ulica Antoniego Solariego	ulica
ulica Antoniego Uniechowskiego	ulica
ulica Antoniego Wieczorkiewicza	ulica
ulica Antyczna	ulica
ulica Antygony	ulica
ulica Anyżkowa	ulica
ulica Apartamentowa	ulica
ulica Apenińska	ulica
ulica Aplikancka	ulica
ulica Apollina	ulica
ulica Apteczna	ulica
ulica Arabska	ulica
ulica Arachidowa	ulica
ulica Arbuzowa	ulica
ulica Archimedesa	ulica
ulica Architektów	ulica
ulica Archiwalna	ulica
ulica arcybiskupa Bodzanty	ulica
ulica Arcybiskupa Ignacego Krasickiego	ulica
ulica Arcybiskupa Jana Długosza	ulica
ulica Arcybiskupa Zygmunta Szczęsnego Felińskiego	ulica
ulica Argentyńska	ulica
ulica Arkadii	ulica
ulica Arkadowa	ulica
ulica Arkadyjska	ulica
ulica Arki Bożka	ulica
ulica Arkony	ulica
ulica Arktyczna	ulica
ulica Arkuszowa	ulica
ulica Armanda Calinescu	ulica
ulica Armatnia	ulica
ulica Armii Krajowej	ulica
ulica Arniki	ulica
ulica Aroniowa	ulica
ulica Arrasowa	ulica
ulica Arsenalska	ulica
ulica Artemidy	ulica
ulica Artura Grottgera	ulica
ulica Artura Malawskiego	ulica
ulica Artyleryjska	ulica
ulica Artystów	ulica
ulica Artystyczna	ulica
ulica Asfaltowa	ulica
ulica Aspekt	ulica
ulica Astronautów	ulica
ulica Astronomów	ulica
ulica Astrów	ulica
ulica Astry	ulica
ulica Ateńska	ulica
ulica Atlasowa	ulica
ulica Attykowa	ulica
ulica Atutowa	ulica
ulica Augustówka	ulica
ulica Augustyna Kordeckiego	ulica
ulica Augustyna Wincentego Locci	ulica
ulica Augusta Cieszkowskiego	ulica
