Bolków	miasto
Bolków	obszar wiejski
Boniewo	gmina wiejska
Borek Wielkopolski	gmina miejsko-wiejska
Borek Wielkopolski	miasto
Borek Wielkopolski	obszar wiejski
Borki	gmina wiejska
Borkowice	gmina wiejska
Borne Sulinowo	gmina miejsko-wiejska
Borne Sulinowo	miasto
Borne Sulinowo	obszar wiejski
Boronów	gmina wiejska
Borowa	gmina wiejska
Borowie	gmina wiejska
Borzechów	gmina wiejska
Borzytuchom	gmina wiejska
Borzęcin	gmina wiejska
Borów	gmina wiejska
Boćki	gmina wiejska
Bralin	gmina wiejska
Branice	gmina wiejska
Braniewo	gmina miejska
Braniewo	gmina wiejska
Brańsk	gmina miejska
Brańsk	gmina wiejska
Brańszczyk	gmina wiejska
Brenna	gmina wiejska
Brochów	gmina wiejska
Brodnica	gmina miejska
Brodnica	gmina wiejska
Brody	gmina wiejska
Brojce	gmina wiejska
Brok	gmina miejsko-wiejska
Brok	miasto
Brok	obszar wiejski
Brudzew	gmina wiejska
Brudzeń Duży	gmina wiejska
Brusy	gmina miejsko-wiejska
Brusy	miasto
Brusy	obszar wiejski
Brwinów	gmina miejsko-wiejska
Brwinów	miasto
Brwinów	obszar wiejski
Brzeg	gmina miejska
Brzeg Dolny	gmina miejsko-wiejska
Brzeg Dolny	miasto
Brzeg Dolny	obszar wiejski
Brzesko	gmina miejsko-wiejska
Brzesko	miasto
Brzesko	obszar wiejski
Brzeszcze	gmina miejsko-wiejska
Brzeszcze	miasto
Brzeszcze	obszar wiejski
Brzeziny	gmina miejska
Brzeziny	gmina wiejska
Brześć Kujawski	gmina miejsko-wiejska
Brześć Kujawski	miasto
Brześć Kujawski	obszar wiejski
Brzeźnica	gmina wiejska
Brzeźnio	gmina wiejska
Brzeżno	gmina wiejska
Brzostek	gmina miejsko-wiejska
Brzostek	miasto
Brzostek	obszar wiejski
Brzozie	gmina wiejska
Brzozów	gmina miejsko-wiejska
Brzozów	miasto
Brzozów	obszar wiejski
Brzuze	gmina wiejska
Brzyska	gmina wiejska
Brójce	gmina wiejska
Brąszewice	gmina wiejska
Buczek	gmina wiejska
Buczkowice	gmina wiejska
Budry	gmina wiejska
Budziszewice	gmina wiejska
Budzyń	gmina wiejska
Budzów	gmina wiejska
Buk	gmina miejsko-wiejska
Buk	miasto
Buk	obszar wiejski
Bukowiec	gmina wiejska
Bukowina Tatrzańska	gmina wiejska
Bukowno	gmina miejska
Bukowsko	gmina wiejska
Bulkowo	gmina wiejska
Burzenin	gmina wiejska
Busko-Zdrój	gmina miejsko-wiejska
Busko-Zdrój	miasto
Busko-Zdrój	obszar wiejski
Bychawa	gmina miejsko-wiejska
Bychawa	miasto
Bychawa	obszar wiejski
Byczyna	gmina miejsko-wiejska
Byczyna	miasto
Byczyna	obszar wiejski
Bydgoszcz	gmina miejska
Bydgoszcz	miasto na prawach powiatu
Bystra-Sidzina	gmina wiejska
Bystrzyca Kłodzka	gmina miejsko-wiejska
Bystrzyca Kłodzka	miasto
Bystrzyca Kłodzka	obszar wiejski
Bytnica	gmina wiejska
Bytom	gmina miejska
Bytom	miasto na prawach powiatu
Bytom Odrzański	gmina miejsko-wiejska
Bytom Odrzański	miasto
Bytom Odrzański	obszar wiejski
Bytoń	gmina wiejska
Bytów	gmina miejsko-wiejska
Bytów	miasto
Bytów	obszar wiejski
Bądkowo	gmina wiejska
Będków	gmina wiejska
Będzin	gmina miejska
Będzino	gmina wiejska
Błaszki	gmina miejsko-wiejska
Błaszki	miasto
Błaszki	obszar wiejski
Błażowa	gmina miejsko-wiejska
Błażowa	miasto
Błażowa	obszar wiejski
Błonie	gmina miejsko-wiejska
Błonie	miasto
Błonie	obszar wiejski
Błędów	gmina wiejska
Cedry Wielkie	gmina wiejska
Cedynia	gmina miejsko-wiejska
Cedynia	miasto
Cedynia	obszar wiejski
Cegłów	gmina wiejska
Cekcyn	gmina wiejska
Ceków-Kolonia	gmina wiejska
Celestynów	gmina wiejska
Ceranów	gmina wiejska
Cewice	gmina wiejska
Charsznica	gmina wiejska
Chełm	gmina miejska
Chełm	gmina wiejska
Chełm	miasto na prawach powiatu
Chełm Śląski	gmina wiejska
Chełmek	gmina miejsko-wiejska
Chełmek	miasto
Chełmek	obszar wiejski
Chełmiec	gmina wiejska
Chełmno	gmina miejska
Chełmno	gmina wiejska
Chełmża	gmina miejska
Chełmża	gmina wiejska
Chlewiska	gmina wiejska
Chmielnik	gmina miejsko-wiejska
Chmielnik	gmina wiejska
Chmielnik	miasto
Chmielnik	obszar wiejski
Chmielno	gmina wiejska
Choceń	gmina wiejska
Chocianów	gmina miejsko-wiejska
Chocianów	miasto
Chocianów	obszar wiejski
Chociwel	gmina miejsko-wiejska
Chociwel	miasto
Chociwel	obszar wiejski
Chocz	gmina miejsko-wiejska
Chocz	miasto
Chocz	obszar wiejski
Choczewo	gmina wiejska
Chodecz	gmina miejsko-wiejska
Chodecz	miasto
Chodecz	obszar wiejski
Chodel	gmina wiejska
Chodzież	gmina miejska
Chodzież	gmina wiejska
Chodów	gmina wiejska
Chojna	gmina miejsko-wiejska
Chojna	miasto
Chojna	obszar wiejski
Chojnice	gmina miejska
Chojnice	gmina wiejska
Chojnów	gmina miejska
Chojnów	gmina wiejska
Chorkówka	gmina wiejska
Choroszcz	gmina miejsko-wiejska
Choroszcz	miasto
Choroszcz	obszar wiejski
Chorzele	gmina miejsko-wiejska
Chorzele	miasto
Chorzele	obszar wiejski
Chorzów	gmina miejska
Chorzów	miasto na prawach powiatu
Choszczno	gmina miejsko-wiejska
Choszczno	miasto
Choszczno	obszar wiejski
Chotcza	gmina wiejska
Chrostkowo	gmina wiejska
Chrzanów	gmina miejsko-wiejska
Chrzanów	gmina wiejska
Chrzanów	miasto
Chrzanów	obszar wiejski
Chrzypsko Wielkie	gmina wiejska
Chrząstowice	gmina wiejska
Chybie	gmina wiejska
Chynów	gmina wiejska
Chąśno	gmina wiejska
Chęciny	gmina miejsko-wiejska
Chęciny	miasto
Chęciny	obszar wiejski
Chłopice	gmina wiejska
Ciasna	gmina wiejska
Ciechanowiec	gmina miejsko-wiejska
Ciechanowiec	miasto
Ciechanowiec	obszar wiejski
Ciechanów	gmina miejska
Ciechanów	gmina wiejska
Ciechocin	gmina wiejska
Ciechocinek	gmina miejska
Cielądz	gmina wiejska
Ciepielów	gmina wiejska
Ciepłowody	gmina wiejska
Cieszanów	gmina miejsko-wiejska
Cieszanów	miasto
Cieszanów	obszar wiejski
Cieszków	gmina wiejska
Cieszyn	gmina miejska
Cisek	gmina wiejska
Cisna	gmina wiejska
Ciężkowice	gmina miejsko-wiejska
Ciężkowice	miasto
Ciężkowice	obszar wiejski
Cmolas	gmina wiejska
Cybinka	gmina miejsko-wiejska
Cybinka	miasto
Cybinka	obszar wiejski
Cyców	gmina wiejska
Czajków	gmina wiejska
Czaplinek	gmina miejsko-wiejska
Czaplinek	miasto
Czaplinek	obszar wiejski
Czarna	gmina wiejska
Czarna Białostocka	gmina miejsko-wiejska
Czarna Białostocka	miasto
Czarna Białostocka	obszar wiejski
Czarna Dąbrówka	gmina wiejska
Czarna Woda	gmina miejsko-wiejska
Czarna Woda	miasto
Czarna Woda	obszar wiejski
Czarne	gmina miejsko-wiejska
Czarne	miasto
Czarne	obszar wiejski
Czarnia	gmina wiejska
Czarnków	gmina miejska
Czarnków	gmina wiejska
Czarnocin	gmina wiejska
Czarnożyły	gmina wiejska
Czarny Bór	gmina wiejska
Czarny Dunajec	gmina wiejska
Czastary	gmina wiejska
Czchów	gmina miejsko-wiejska
Czchów	miasto
Czchów	obszar wiejski
Czechowice-Dziedzice	gmina miejsko-wiejska
Czechowice-Dziedzice	miasto
Czechowice-Dziedzice	obszar wiejski
Czeladź	gmina miejska
Czemierniki	gmina wiejska
Czempiń	gmina miejsko-wiejska
Czempiń	miasto
Czempiń	obszar wiejski
Czeremcha	gmina wiejska
Czermin	gmina wiejska
Czernica	gmina wiejska
Czernice Borowe	gmina wiejska
Czernichów	gmina wiejska
Czerniejewo	gmina miejsko-wiejska
Czerniejewo	miasto
Czerniejewo	obszar wiejski
Czerniewice	gmina wiejska
Czernikowo	gmina wiejska
Czersk	gmina miejsko-wiejska
Czersk	miasto
Czersk	obszar wiejski
Czerwieńsk	gmina miejsko-wiejska
Czerwieńsk	miasto
Czerwieńsk	obszar wiejski
Czerwin	gmina wiejska
Czerwionka-Leszczyny	gmina miejsko-wiejska
Czerwionka-Leszczyny	miasto
Czerwionka-Leszczyny	obszar wiejski
Czerwińsk nad Wisłą	gmina wiejska
Czerwonak	gmina wiejska
Czerwonka	gmina wiejska
Czorsztyn	gmina wiejska
Czosnów	gmina wiejska
Czudec	gmina wiejska
Czyże	gmina wiejska
Czyżew	gmina miejsko-wiejska
Czyżew	miasto
Czyżew	obszar wiejski
Częstochowa	gmina miejska
Częstochowa	miasto na prawach powiatu
Człopa	gmina miejsko-wiejska
Człopa	miasto
Człopa	obszar wiejski
Człuchów	gmina miejska
Człuchów	gmina wiejska
Daleszyce	gmina miejsko-wiejska
Daleszyce	miasto
Daleszyce	obszar wiejski
Dalików	gmina wiejska
Damasławek	gmina wiejska
Damnica	gmina wiejska
Darłowo	gmina miejska
Darłowo	gmina wiejska
Daszyna	gmina wiejska
Debrzno	gmina miejsko-wiejska
Debrzno	miasto
Debrzno	obszar wiejski
Deszczno	gmina wiejska
Dmosin	gmina wiejska
Dobczyce	gmina miejsko-wiejska
Dobczyce	miasto
Dobczyce	obszar wiejski
Dobiegniew	gmina miejsko-wiejska
Dobiegniew	miasto
Dobiegniew	obszar wiejski
Dobra	gmina miejsko-wiejska
Dobra	gmina wiejska
Dobra	miasto
Dobra	obszar wiejski
Dobra (Szczecińska)	gmina wiejska
Dobrcz	gmina wiejska
Dobre	gmina wiejska
Dobre Miasto	gmina miejsko-wiejska
Dobre Miasto	miasto
Dobre Miasto	obszar wiejski
Dobrodzień	gmina miejsko-wiejska
Dobrodzień	miasto
Dobrodzień	obszar wiejski
Dobromierz	gmina wiejska
Dobroszyce	gmina wiejska
Dobroń	gmina wiejska
Dobryszyce	gmina wiejska
Dobrzany	gmina miejsko-wiejska
Dobrzany	miasto
Dobrzany	obszar wiejski
Dobrzeń Wielki	gmina wiejska
Dobrzyca	gmina miejsko-wiejska
Dobrzyca	miasto
Dobrzyca	obszar wiejski
Dobrzyniewo Duże	gmina wiejska
Dobrzyń nad Wisłą	gmina miejsko-wiejska
Dobrzyń nad Wisłą	miasto
Dobrzyń nad Wisłą	obszar wiejski
Dolice	gmina wiejska
Dolsk	gmina miejsko-wiejska
Dolsk	miasto
Dolsk	obszar wiejski
Domanice	gmina wiejska
Domaniewice	gmina wiejska
Domaniów	gmina wiejska
Domaradz	gmina wiejska
Domaszowice	gmina wiejska
Dominowo	gmina wiejska
Dopiewo	gmina wiejska
Dorohusk	gmina wiejska
Doruchów	gmina wiejska
Dołhobyczów	gmina wiejska
Dragacz	gmina wiejska
Drawno	gmina miejsko-wiejska
Drawno	miasto
Drawno	obszar wiejski
Drawsko	gmina wiejska
Drawsko Pomorskie	gmina miejsko-wiejska
Drawsko Pomorskie	miasto
Drawsko Pomorskie	obszar wiejski
Drelów	gmina wiejska
Drezdenko	gmina miejsko-wiejska
Drezdenko	miasto
Drezdenko	obszar wiejski
Drobin	gmina miejsko-wiejska
Drobin	miasto
Drobin	obszar wiejski
Drohiczyn	gmina miejsko-wiejska
Drohiczyn	miasto
Drohiczyn	obszar wiejski
Drużbice	gmina wiejska
Drwinia	gmina wiejska
Drzewica	gmina miejsko-wiejska
Drzewica	miasto
Drzewica	obszar wiejski
Drzycim	gmina wiejska
Dubeninki	gmina wiejska
Dubicze Cerkiewne	gmina wiejska
Dubiecko	gmina wiejska
Dubienka	gmina wiejska
Dukla	gmina miejsko-wiejska
Dukla	miasto
Dukla	obszar wiejski
Duszniki	gmina wiejska
Duszniki-Zdrój	gmina miejska
Dwikozy	gmina wiejska
Dydnia	gmina wiejska
Dygowo	gmina wiejska
Dynów	gmina miejska
Dynów	gmina wiejska
Dywity	gmina wiejska
Dziadkowice	gmina wiejska
Dziadowa Kłoda	gmina wiejska
Działdowo	gmina miejska
Działdowo	gmina wiejska
Działoszyce	gmina miejsko-wiejska
Działoszyce	miasto
Działoszyce	obszar wiejski
Działoszyn	gmina miejsko-wiejska
Działoszyn	miasto
Działoszyn	obszar wiejski
Dziemiany	gmina wiejska
Dzierzgowo	gmina wiejska
Dzierzgoń	gmina miejsko-wiejska
Dzierzgoń	miasto
Dzierzgoń	obszar wiejski
Dzierzkowice	gmina wiejska
Dzierzążnia	gmina wiejska
Dzierżoniów	gmina miejska
Dzierżoniów	gmina wiejska
Dzikowiec	gmina wiejska
Dziwnów	gmina miejsko-wiejska
Dziwnów	miasto
Dziwnów	obszar wiejski
Dzwola	gmina wiejska
Dąbie	gmina miejsko-wiejska
Dąbie	gmina wiejska
Dąbie	miasto
Dąbie	obszar wiejski
Dąbrowa	gmina wiejska
Dąbrowa Białostocka	gmina miejsko-wiejska
Dąbrowa Białostocka	miasto
Dąbrowa Białostocka	obszar wiejski
Dąbrowa Biskupia	gmina wiejska
Dąbrowa Chełmińska	gmina wiejska
Dąbrowa Górnicza	gmina miejska
Dąbrowa Górnicza	miasto na prawach powiatu
Dąbrowa Tarnowska	gmina miejsko-wiejska
Dąbrowa Tarnowska	miasto
Dąbrowa Tarnowska	obszar wiejski
Dąbrowa Zielona	gmina wiejska
Dąbrowice	gmina wiejska
Dąbrówka	gmina wiejska
Dąbrówno	gmina wiejska
Dębe Wielkie	gmina wiejska
Dębica	gmina miejska
Dębica	gmina wiejska
Dęblin	gmina miejska
Dębnica Kaszubska	gmina wiejska
Dębno	gmina miejsko-wiejska
Dębno	gmina wiejska
Dębno	miasto
Dębno	obszar wiejski
Dębowa Kłoda	gmina wiejska
Dębowa Łąka	gmina wiejska
Dębowiec	gmina wiejska
Długosiodło	gmina wiejska
Długołęka	gmina wiejska
Dłutów	gmina wiejska
Dźwierzuty	gmina wiejska
Elbląg	gmina miejska
Elbląg	gmina wiejska
Elbląg	miasto na prawach powiatu
Ełk	gmina miejska
Ełk	gmina wiejska
Fabianki	gmina wiejska
Fajsławice	gmina wiejska
Fałków	gmina wiejska
Filipów	gmina wiejska
Firlej	gmina wiejska
Frampol	gmina miejsko-wiejska
Frampol	miasto
Frampol	obszar wiejski
Fredropol	gmina wiejska
Frombork	gmina miejsko-wiejska
Frombork	miasto
Frombork	obszar wiejski
Frysztak	gmina wiejska
Galewice	gmina wiejska
Garbatka-Letnisko	gmina wiejska
Garbów	gmina wiejska
Gardeja	gmina wiejska
Garwolin	gmina miejska
Garwolin	gmina wiejska
Gaszowice	gmina wiejska
Gaworzyce	gmina wiejska
Gawłuszowice	gmina wiejska
Gać	gmina wiejska
Gdańsk	gmina miejska
Gdańsk	miasto na prawach powiatu
Gdynia	gmina miejska
Gdynia	miasto na prawach powiatu
Gdów	gmina wiejska
Giby	gmina wiejska
Gidle	gmina wiejska
Gielniów	gmina wiejska
Gierałtowice	gmina wiejska
Gietrzwałd	gmina wiejska
Gilowice	gmina wiejska
Gizałki	gmina wiejska
Giżycko	gmina miejska
Giżycko	gmina wiejska
Glinojeck	gmina miejsko-wiejska
Glinojeck	miasto
Glinojeck	obszar wiejski
Gliwice	gmina miejska
Gliwice	miasto na prawach powiatu
Gniew	gmina miejsko-wiejska
Gniew	miasto
Gniew	obszar wiejski
Gniewino	gmina wiejska
Gniewkowo	gmina miejsko-wiejska
Gniewkowo	miasto
