Number1	NumberXXX
NumberX	NumberXXX
Number1X	NumberXXX
NumberX0	NumberXXX
NumberX00	NumberXXX
Number1	NumberExact
NumberX	NumberExact
Number1X	NumberExact
NumberX0	NumberExact
NumberX00	NumberExact
NumberE	NumberExact
Number1	Number
NumberX	Number
Number1X	Number
NumberX0	Number
NumberX00	Number
NumberE	Number
NumberExact	Number
NumberApprox	Number
OrdNumberX	OrdNumber
OrdNumber1X	OrdNumber
OrdNumberX0	OrdNumber
OrdNumberX00	OrdNumber
