aamy	aa	subst:pl:inst:f	lemma=a flex=ami palat=t con=a cat=noun
aamy	ao	subst:pl:inst:n:ncol	lemma=o flex=ami palat=t con=a cat=noun
bamy	b	subst:pl:inst:m1	lemma=ε flex=ami palat=n con=b cat=noun
bamy	b	subst:pl:inst:m2	lemma=ε flex=ami palat=n con=b cat=noun
bamy	b	subst:pl:inst:m3	lemma=ε flex=ami palat=n con=b cat=noun
bamy	ba	subst:pl:inst:f	lemma=a flex=ami palat=n con=b cat=noun
bamy	ba	subst:pl:inst:m1	lemma=a flex=ami palat=n con=b cat=noun
bamy	be	subst:pl:inst:m1	lemma=e flex=ami palat=n con=b cat=noun
bamy	bo	subst:pl:inst:m1	lemma=o flex=ami palat=n con=b cat=noun
bamy	bo	subst:pl:inst:n:ncol	lemma=o flex=ami palat=n con=b cat=noun
bamy	bum	subst:pl:inst:n:ncol	lemma=um flex=ami palat=n con=b cat=noun
bamy	by	subst:pl:inst:n:pt	lemma=y flex=ami palat=n con=b cat=noun
bamy	eb	subst:pl:inst:m1	lemma=ε flex=ami palat=n con=b cat=noun
bamy	eb	subst:pl:inst:m2	lemma=ε flex=ami palat=n con=b cat=noun
bamy	eb	subst:pl:inst:m3	lemma=ε flex=ami palat=n con=b cat=noun
baniamy	bać	ger:pl:inst:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ami flex2=ń pref=ε
biamy	b	subst:pl:inst:f	lemma=ε flex=ami palat=t con=b′ cat=noun
biamy	b	subst:pl:inst:m1	lemma=ε flex=ami palat=t con=b′ cat=noun
biamy	b	subst:pl:inst:m2	lemma=ε flex=ami palat=t con=b′ cat=noun
biamy	b	subst:pl:inst:m3	lemma=ε flex=ami palat=t con=b′ cat=noun
biamy	bia	subst:pl:inst:f	lemma=a flex=ami palat=t con=j cat=noun
biamy	bia	subst:pl:inst:m1	lemma=a flex=ami palat=t con=j cat=noun
biamy	bia	subst:pl:inst:n:pt	lemma=a flex=ami palat=t con=j cat=noun
biamy	bie	subst:pl:inst:n:ncol	lemma=e flex=ami palat=t con=j cat=noun
biamy	bie	subst:pl:inst:n:pt	lemma=e flex=ami palat=t con=j cat=noun
biamy	bium	subst:pl:inst:n:ncol	lemma=um flex=ami palat=t con=j cat=noun
bianiamy	biać	ger:pl:inst:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ami flex2=ń pref=ε
bieniamy	bieć	ger:pl:inst:n:imperf.perf:aff	lemma=palat-eć group=Je cat=verb flex=ami flex2=ń pref=ε
bieniamy	bić	ger:pl:inst:n:imperf.perf:aff	lemma=palat-ć group=Je cat=verb flex=ami flex2=ń pref=ε
bnięciamy	bnąć	ger:pl:inst:n:imperf.perf:aff	lemma=nąć group=nię cat=verb flex=ami flex2=ć pref=ε
camy	c	subst:pl:inst:f	lemma=ε flex=ami palat=t con=c cat=noun
camy	c	subst:pl:inst:m1	lemma=ε flex=ami palat=t con=c cat=noun
camy	c	subst:pl:inst:m2	lemma=ε flex=ami palat=t con=c cat=noun
camy	c	subst:pl:inst:m3	lemma=ε flex=ami palat=t con=c cat=noun
camy	ca	subst:pl:inst:f	lemma=a flex=ami palat=t con=c cat=noun
camy	ca	subst:pl:inst:m1	lemma=a flex=ami palat=t con=c cat=noun
camy	ca	subst:pl:inst:m2	lemma=a flex=ami palat=t con=c cat=noun
camy	ca	subst:pl:inst:n:pt	lemma=a flex=ami palat=t con=c cat=noun
camy	ce	subst:pl:inst:m1	lemma=e flex=ami palat=t con=c cat=noun
camy	ce	subst:pl:inst:n:ncol	lemma=e flex=ami palat=t con=c cat=noun
camy	ce	subst:pl:inst:n:pt	lemma=e flex=ami palat=t con=c cat=noun
camy	co	subst:pl:inst:m1	lemma=o flex=ami palat=t con=c cat=noun
camy	co	subst:pl:inst:n:ncol	lemma=o flex=ami palat=t con=c cat=noun
camy	cum	subst:pl:inst:n:ncol	lemma=um flex=ami palat=t con=c cat=noun
camy	cy	subst:pl:inst:n:pt	lemma=y flex=ami palat=t con=c cat=noun
