ayma	aa	subst:pl:inst:f	lemma=a flex=ami palat=t con=a cat=noun
ayma	ao	subst:pl:inst:n:ncol	lemma=o flex=ami palat=t con=a cat=noun
byma	b	subst:pl:inst:m1	lemma=ε flex=ami palat=n con=b cat=noun
byma	b	subst:pl:inst:m2	lemma=ε flex=ami palat=n con=b cat=noun
byma	b	subst:pl:inst:m3	lemma=ε flex=ami palat=n con=b cat=noun
byma	ba	subst:pl:inst:f	lemma=a flex=ami palat=n con=b cat=noun
byma	ba	subst:pl:inst:m1	lemma=a flex=ami palat=n con=b cat=noun
byma	be	subst:pl:inst:m1	lemma=e flex=ami palat=n con=b cat=noun
byma	bo	subst:pl:inst:m1	lemma=o flex=ami palat=n con=b cat=noun
byma	bo	subst:pl:inst:n:ncol	lemma=o flex=ami palat=n con=b cat=noun
byma	bum	subst:pl:inst:n:ncol	lemma=um flex=ami palat=n con=b cat=noun
byma	by	subst:pl:inst:n:pt	lemma=y flex=ami palat=n con=b cat=noun
byma	eb	subst:pl:inst:m1	lemma=ε flex=ami palat=n con=b cat=noun
byma	eb	subst:pl:inst:m2	lemma=ε flex=ami palat=n con=b cat=noun
byma	eb	subst:pl:inst:m3	lemma=ε flex=ami palat=n con=b cat=noun
baniyma	bać	ger:pl:inst:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ami flex2=ń pref=ε
biyma	b	subst:pl:inst:f	lemma=ε flex=ami palat=t con=b′ cat=noun
biyma	b	subst:pl:inst:m1	lemma=ε flex=ami palat=t con=b′ cat=noun
biyma	b	subst:pl:inst:m2	lemma=ε flex=ami palat=t con=b′ cat=noun
biyma	b	subst:pl:inst:m3	lemma=ε flex=ami palat=t con=b′ cat=noun
biyma	bia	subst:pl:inst:f	lemma=a flex=ami palat=t con=j cat=noun
biyma	bia	subst:pl:inst:m1	lemma=a flex=ami palat=t con=j cat=noun
biyma	bia	subst:pl:inst:n:pt	lemma=a flex=ami palat=t con=j cat=noun
biyma	bie	subst:pl:inst:n:ncol	lemma=e flex=ami palat=t con=j cat=noun
biyma	bie	subst:pl:inst:n:pt	lemma=e flex=ami palat=t con=j cat=noun
biyma	bium	subst:pl:inst:n:ncol	lemma=um flex=ami palat=t con=j cat=noun
bianiyma	biać	ger:pl:inst:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ami flex2=ń pref=ε
bieniyma	bieć	ger:pl:inst:n:imperf.perf:aff	lemma=palat-eć group=Je cat=verb flex=ami flex2=ń pref=ε
bieniyma	bić	ger:pl:inst:n:imperf.perf:aff	lemma=palat-ć group=Je cat=verb flex=ami flex2=ń pref=ε
bnięciyma	bnąć	ger:pl:inst:n:imperf.perf:aff	lemma=nąć group=nię cat=verb flex=ami flex2=ć pref=ε
cyma	c	subst:pl:inst:f	lemma=ε flex=ami palat=t con=c cat=noun
cyma	c	subst:pl:inst:m1	lemma=ε flex=ami palat=t con=c cat=noun
cyma	c	subst:pl:inst:m2	lemma=ε flex=ami palat=t con=c cat=noun
cyma	c	subst:pl:inst:m3	lemma=ε flex=ami palat=t con=c cat=noun
cyma	ca	subst:pl:inst:f	lemma=a flex=ami palat=t con=c cat=noun
cyma	ca	subst:pl:inst:m1	lemma=a flex=ami palat=t con=c cat=noun
cyma	ca	subst:pl:inst:m2	lemma=a flex=ami palat=t con=c cat=noun
cyma	ca	subst:pl:inst:n:pt	lemma=a flex=ami palat=t con=c cat=noun
cyma	ce	subst:pl:inst:m1	lemma=e flex=ami palat=t con=c cat=noun
cyma	ce	subst:pl:inst:n:ncol	lemma=e flex=ami palat=t con=c cat=noun
cyma	ce	subst:pl:inst:n:pt	lemma=e flex=ami palat=t con=c cat=noun
cyma	co	subst:pl:inst:m1	lemma=o flex=ami palat=t con=c cat=noun
cyma	co	subst:pl:inst:n:ncol	lemma=o flex=ami palat=t con=c cat=noun
cyma	cum	subst:pl:inst:n:ncol	lemma=um flex=ami palat=t con=c cat=noun
cyma	cy	subst:pl:inst:n:pt	lemma=y flex=ami palat=t con=c cat=noun
cyma	ec	subst:pl:inst:m1	lemma=ε flex=ami palat=t con=c cat=noun
cyma	ec	subst:pl:inst:m2	lemma=ε flex=ami palat=t con=c cat=noun
cyma	ec	subst:pl:inst:m3	lemma=ε flex=ami palat=t con=c cat=noun
