0	27883					subst:sg.pl:nom.gen.dat.acc.inst.loc.voc:f	cat=ndm	toponym=21 other=146 lastname=27258 firstname=47 acronym=414
8378	128			orach	ór	subst:pl:loc:m3	lemma=ε lcon=r lcon2=ó flex=ach palat=n con=r cat=noun	toponym=21 other=107
8379	46			orami	ór	subst:pl:inst:m1	lemma=ε lcon=r lcon2=ó flex=ami palat=n con=r cat=noun	other=4 lastname=41 firstname=1
8380	11			orami	ór	subst:pl:inst:m2	lemma=ε lcon=r lcon2=ó flex=ami palat=n con=r cat=noun	other=11
8381	128			orami	ór	subst:pl:inst:m3	lemma=ε lcon=r lcon2=ó flex=ami palat=n con=r cat=noun	toponym=21 other=107
8382	46			orem	ór	subst:sg:inst:m1	lemma=ε lcon=r lcon2=ó flex=em palat=n con=r cat=noun	other=4 lastname=41 firstname=1
8383	11			orem	ór	subst:sg:inst:m2	lemma=ε lcon=r lcon2=ó flex=em palat=n con=r cat=noun	other=11
8384	128			orem	ór	subst:sg:inst:m3	lemma=ε lcon=r lcon2=ó flex=em palat=n con=r cat=noun	toponym=21 other=107
8385	1			orga	órg	subst:sg:gen:m3	lemma=ε lcon=g lcon2=ór flex=a palat=n con=g cat=noun	other=1
8386	2			orgach	órg	subst:pl:loc:m3	lemma=ε lcon=g lcon2=ór flex=ach palat=n con=g cat=noun	other=2
8387	2			orgami	órg	subst:pl:inst:m3	lemma=ε lcon=g lcon2=ór flex=ami palat=n con=g cat=noun	other=2
8388	2			orgi	órg	subst:pl:nom.acc.voc:m3	lemma=ε lcon=g lcon2=ór flex=y palat=n con=g cat=noun	other=2
8389	2			orgiem	órg	subst:sg:inst:m3	lemma=ε lcon=g lcon2=ór flex=em palat=n con=g cat=noun	other=2
8390	2			orgom	órg	subst:pl:dat:m3	lemma=ε lcon=g lcon2=ór flex=om palat=n con=g cat=noun	other=2
8391	2			orgowi	órg	subst:sg:dat:m3	lemma=ε lcon=g lcon2=ór flex=owi palat=n con=g cat=noun	other=2
8392	1			orgu	órg	subst:sg:gen:m3	lemma=ε lcon=g lcon2=ór flex=u palat=n velar=t con=g cat=noun	other=1
8393	2			orgu	órg	subst:sg:loc.voc:m3	lemma=ε lcon=g lcon2=ór flex=u palat=n velar=t con=g cat=noun	other=2
8394	2			orgów	órg	subst:pl:gen:m3	lemma=ε lcon=g lcon2=ór flex=ów palat=n con=g cat=noun	other=2
8395	46			orom	ór	subst:pl:dat:m1	lemma=ε lcon=r lcon2=ó flex=om palat=n con=r cat=noun	other=4 lastname=41 firstname=1
8396	11			orom	ór	subst:pl:dat:m2	lemma=ε lcon=r lcon2=ó flex=om palat=n con=r cat=noun	other=11
8397	128			orom	ór	subst:pl:dat:m3	lemma=ε lcon=r lcon2=ó flex=om palat=n con=r cat=noun	toponym=21 other=107
8398	46			orowi	ór	subst:sg:dat:m1	lemma=ε lcon=r lcon2=ó flex=owi palat=n con=r cat=noun	other=4 lastname=41 firstname=1
8399	11			orowi	ór	subst:sg:dat:m2	lemma=ε lcon=r lcon2=ó flex=owi palat=n con=r cat=noun	other=11
8400	128			orowi	ór	subst:sg:dat:m3	lemma=ε lcon=r lcon2=ó flex=owi palat=n con=r cat=noun	toponym=21 other=107
8401	44			orowie	ór	subst:pl:nom.voc:m1	lemma=ε lcon=r lcon2=ó flex=owie palat=n con=r cat=noun	other=2 lastname=41 firstname=1
8402	120			oru	ór	subst:sg:gen:m3	lemma=ε lcon=r lcon2=ó flex=u palat=n velar=n con=r cat=noun	toponym=17 other=103
8403	46			ory	ór	depr:pl:nom.acc.voc:m2	lemma=ε lcon=r lcon2=ó flex=y palat=n con=r cat=noun	other=4 lastname=41 firstname=1
8404	11			ory	ór	subst:pl:nom.acc.voc:m2	lemma=ε lcon=r lcon2=ó flex=y palat=n con=r cat=noun	other=11
8405	128			ory	ór	subst:pl:nom.acc.voc:m3	lemma=ε lcon=r lcon2=ó flex=y palat=n con=r cat=noun	toponym=21 other=107
8406	42			orza	órz	subst:sg:gen:m3	lemma=ε lcon=ř lcon2=ó flex=a palat=t con=ř cat=noun	toponym=42
8407	42			orzach	órz	subst:pl:loc:m3	lemma=ε lcon=ř lcon2=ó flex=ach palat=t con=ř cat=noun	toponym=42
8408	42			orzami	órz	subst:pl:inst:m3	lemma=ε lcon=ř lcon2=ó flex=ami palat=t con=ř cat=noun	toponym=42
8409	46			orze	ór	subst:sg:loc.voc:m1	lemma=ε lcon=r lcon2=ó flex=ie palat=n velar=n con=r cat=noun	other=4 lastname=41 firstname=1
8410	11			orze	ór	subst:sg:loc.voc:m2	lemma=ε lcon=r lcon2=ó flex=ie palat=n velar=n con=r cat=noun	other=11
8411	128			orze	ór	subst:sg:loc.voc:m3	lemma=ε lcon=r lcon2=ó flex=ie palat=n velar=n con=r cat=noun	toponym=21 other=107
8412	42			orze	órz	subst:pl:nom.acc.voc:m3	lemma=ε lcon=ř lcon2=ó flex=e palat=t con=ř cat=noun	toponym=42
8413	42			orzem	órz	subst:sg:inst:m3	lemma=ε lcon=ř lcon2=ó flex=em palat=t con=ř cat=noun	toponym=42
8414	42			orzom	órz	subst:pl:dat:m3	lemma=ε lcon=ř lcon2=ó flex=om palat=t con=ř cat=noun	toponym=42
8415	42			orzowi	órz	subst:sg:dat:m3	lemma=ε lcon=ř lcon2=ó flex=owi palat=t con=ř cat=noun	toponym=42
8416	42			orzu	órz	subst:sg:loc.voc:m3	lemma=ε lcon=ř lcon2=ó flex=u palat=t con=ř cat=noun	toponym=42
8417	4			orzy	ór	subst:pl:nom.voc:m1	lemma=ε lcon=r lcon2=ó flex=i palat=n con=r cat=noun	other=3 firstname=1
8418	42			orzy	órz	subst:pl:gen:m3	lemma=ε lcon=ř lcon2=ó flex=y palat=t con=ř cat=noun	toponym=42
8419	46			orów	ór	subst:pl:gen.acc:m1	lemma=ε lcon=r lcon2=ó flex=ów palat=n con=r cat=noun	other=4 lastname=41 firstname=1
8420	11			orów	ór	subst:pl:gen:m2	lemma=ε lcon=r lcon2=ó flex=ów palat=n con=r cat=noun	other=11
8421	128			orów	ór	subst:pl:gen:m3	lemma=ε lcon=r lcon2=ó flex=ów palat=n con=r cat=noun	toponym=21 other=107
8422	5			ota	ót	subst:sg:gen.acc:m1	lemma=ε lcon=t lcon2=ó flex=a palat=n con=t cat=noun	lastname=5
8423	5			otach	ót	subst:pl:loc:m1	lemma=ε lcon=t lcon2=ó flex=ach palat=n con=t cat=noun	lastname=5
8424	15			otach	ót	subst:pl:loc:m3	lemma=ε lcon=t lcon2=ó flex=ach palat=n con=t cat=noun	other=15
8425	5			otami	ót	subst:pl:inst:m1	lemma=ε lcon=t lcon2=ó flex=ami palat=n con=t cat=noun	lastname=5
8426	15			otami	ót	subst:pl:inst:m3	lemma=ε lcon=t lcon2=ó flex=ami palat=n con=t cat=noun	other=15
8427	5			otem	ót	subst:sg:inst:m1	lemma=ε lcon=t lcon2=ó flex=em palat=n con=t cat=noun	lastname=5
8428	15			otem	ót	subst:sg:inst:m3	lemma=ε lcon=t lcon2=ó flex=em palat=n con=t cat=noun	other=15
8429	5			otom	ót	subst:pl:dat:m1	lemma=ε lcon=t lcon2=ó flex=om palat=n con=t cat=noun	lastname=5
8430	15			otom	ót	subst:pl:dat:m3	lemma=ε lcon=t lcon2=ó flex=om palat=n con=t cat=noun	other=15
8431	5			otowi	ót	subst:sg:dat:m1	lemma=ε lcon=t lcon2=ó flex=owi palat=n con=t cat=noun	lastname=5
8432	15			otowi	ót	subst:sg:dat:m3	lemma=ε lcon=t lcon2=ó flex=owi palat=n con=t cat=noun	other=15
8433	5			otowie	ót	subst:pl:nom.voc:m1	lemma=ε lcon=t lcon2=ó flex=owie palat=n con=t cat=noun	lastname=5
8434	15			otu	ót	subst:sg:gen:m3	lemma=ε lcon=t lcon2=ó flex=u palat=n velar=n con=t cat=noun	other=15
8435	5			oty	ót	depr:pl:nom.acc.voc:m2	lemma=ε lcon=t lcon2=ó flex=y palat=n con=t cat=noun	lastname=5
8436	15			oty	ót	subst:pl:nom.acc.voc:m3	lemma=ε lcon=t lcon2=ó flex=y palat=n con=t cat=noun	other=15
8437	5			otów	ót	subst:pl:gen.acc:m1	lemma=ε lcon=t lcon2=ó flex=ów palat=n con=t cat=noun	lastname=5
8438	15			otów	ót	subst:pl:gen:m3	lemma=ε lcon=t lcon2=ó flex=ów palat=n con=t cat=noun	other=15
8439	116			owa	ów	subst:sg:gen.acc:m1	lemma=ε lcon=v lcon2=ó flex=a palat=n con=v cat=noun	other=4 lastname=112
8440	10			owa	ów	subst:sg:gen.acc:m2	lemma=ε lcon=v lcon2=ó flex=a palat=n con=v cat=noun	other=10
8441	2271			owa	ów	subst:sg:gen:m3	lemma=ε lcon=v lcon2=ó flex=a palat=n con=v cat=noun	toponym=2268 other=3
8442	116			owach	ów	subst:pl:loc:m1	lemma=ε lcon=v lcon2=ó flex=ach palat=n con=v cat=noun	other=4 lastname=112
8443	10			owach	ów	subst:pl:loc:m2	lemma=ε lcon=v lcon2=ó flex=ach palat=n con=v cat=noun	other=10
8444	2299			owach	ów	subst:pl:loc:m3	lemma=ε lcon=v lcon2=ó flex=ach palat=n con=v cat=noun	toponym=2269 other=30
8445	116			owami	ów	subst:pl:inst:m1	lemma=ε lcon=v lcon2=ó flex=ami palat=n con=v cat=noun	other=4 lastname=112
8446	10			owami	ów	subst:pl:inst:m2	lemma=ε lcon=v lcon2=ó flex=ami palat=n con=v cat=noun	other=10
8447	2299			owami	ów	subst:pl:inst:m3	lemma=ε lcon=v lcon2=ó flex=ami palat=n con=v cat=noun	toponym=2269 other=30
8448	116			owem	ów	subst:sg:inst:m1	lemma=ε lcon=v lcon2=ó flex=em palat=n con=v cat=noun	other=4 lastname=112
8449	10			owem	ów	subst:sg:inst:m2	lemma=ε lcon=v lcon2=ó flex=em palat=n con=v cat=noun	other=10
8450	2299			owem	ów	subst:sg:inst:m3	lemma=ε lcon=v lcon2=ó flex=em palat=n con=v cat=noun	toponym=2269 other=30
8451	11			owi	ów	subst:pl:gen:m3	lemma=ε lcon=v′ lcon2=ó flex=y palat=t con=v′ cat=noun	toponym=2 other=9
8452	1			owi	ów	subst:sg:gen.dat.loc.voc:f|subst:pl:gen:f	lemma=ε lcon=v′ lcon2=ó flex=y palat=t con=v′ cat=noun	toponym=1
8453	8			owia	ów	subst:sg:gen:m3	lemma=ε lcon=v′ lcon2=ó flex=a palat=t con=v′ cat=noun	toponym=2 other=6
8454	1			owiach	ów	subst:pl:loc:f	lemma=ε lcon=v′ lcon2=ó flex=ach palat=t con=v′ cat=noun	toponym=1
8455	11			owiach	ów	subst:pl:loc:m3	lemma=ε lcon=v′ lcon2=ó flex=ach palat=t con=v′ cat=noun	toponym=2 other=9
8456	1			owiami	ów	subst:pl:inst:f	lemma=ε lcon=v′ lcon2=ó flex=ami palat=t con=v′ cat=noun	toponym=1
8457	11			owiami	ów	subst:pl:inst:m3	lemma=ε lcon=v′ lcon2=ó flex=ami palat=t con=v′ cat=noun	toponym=2 other=9
8458	116			owie	ów	subst:sg:loc.voc:m1	lemma=ε lcon=v lcon2=ó flex=ie palat=n velar=n con=v cat=noun	other=4 lastname=112
8459	10			owie	ów	subst:sg:loc.voc:m2	lemma=ε lcon=v lcon2=ó flex=ie palat=n velar=n con=v cat=noun	other=10
8460	2298			owie	ów	subst:sg:loc.voc:m3	lemma=ε lcon=v lcon2=ó flex=ie palat=n velar=n con=v cat=noun	toponym=2269 other=29
8461	1			owie	ów	subst:pl:nom.acc.voc:f	lemma=ε lcon=v′ lcon2=ó flex=e palat=t con=v′ cat=noun	toponym=1
8462	11			owie	ów	subst:pl:nom.acc.voc:m3	lemma=ε lcon=v′ lcon2=ó flex=e palat=t con=v′ cat=noun	toponym=2 other=9
8463	11			owiem	ów	subst:sg:inst:m3	lemma=ε lcon=v′ lcon2=ó flex=em palat=t con=v′ cat=noun	toponym=2 other=9
8464	1			owiom	ów	subst:pl:dat:f	lemma=ε lcon=v′ lcon2=ó flex=om palat=t con=v′ cat=noun	toponym=1
8465	11			owiom	ów	subst:pl:dat:m3	lemma=ε lcon=v′ lcon2=ó flex=om palat=t con=v′ cat=noun	toponym=2 other=9
8466	11			owiowi	ów	subst:sg:dat:m3	lemma=ε lcon=v′ lcon2=ó flex=owi palat=t con=v′ cat=noun	toponym=2 other=9
8467	4			owiu	ów	subst:sg:gen:m3	lemma=ε lcon=v′ lcon2=ó flex=u palat=t con=v′ cat=noun	other=4
8468	11			owiu	ów	subst:sg:loc.voc:m3	lemma=ε lcon=v′ lcon2=ó flex=u palat=t con=v′ cat=noun	toponym=2 other=9
8469	4			owiów	ów	subst:pl:gen:m3	lemma=ε lcon=v′ lcon2=ó flex=ów palat=t con=v′ cat=noun	other=4
8470	1			owią	ów	subst:sg:inst:f	lemma=ε lcon=v′ lcon2=ó flex=ą palat=t con=v′ cat=noun	toponym=1
8471	116			owom	ów	subst:pl:dat:m1	lemma=ε lcon=v lcon2=ó flex=om palat=n con=v cat=noun	other=4 lastname=112
8472	10			owom	ów	subst:pl:dat:m2	lemma=ε lcon=v lcon2=ó flex=om palat=n con=v cat=noun	other=10
8473	2299			owom	ów	subst:pl:dat:m3	lemma=ε lcon=v lcon2=ó flex=om palat=n con=v cat=noun	toponym=2269 other=30
8474	116			owowi	ów	subst:sg:dat:m1	lemma=ε lcon=v lcon2=ó flex=owi palat=n con=v cat=noun	other=4 lastname=112
8475	10			owowi	ów	subst:sg:dat:m2	lemma=ε lcon=v lcon2=ó flex=owi palat=n con=v cat=noun	other=10
8476	2299			owowi	ów	subst:sg:dat:m3	lemma=ε lcon=v lcon2=ó flex=owi palat=n con=v cat=noun	toponym=2269 other=30
8477	116			owowie	ów	subst:pl:nom.voc:m1	lemma=ε lcon=v lcon2=ó flex=owie palat=n con=v cat=noun	other=4 lastname=112
8478	28			owu	ów	subst:sg:gen:m3	lemma=ε lcon=v lcon2=ó flex=u palat=n velar=n con=v cat=noun	toponym=1 other=27
8479	116			owy	ów	depr:pl:nom.acc.voc:m2	lemma=ε lcon=v lcon2=ó flex=y palat=n con=v cat=noun	other=4 lastname=112
8480	10			owy	ów	subst:pl:nom.acc.voc:m2	lemma=ε lcon=v lcon2=ó flex=y palat=n con=v cat=noun	other=10
8481	2299			owy	ów	subst:pl:nom.acc.voc:m3	lemma=ε lcon=v lcon2=ó flex=y palat=n con=v cat=noun	toponym=2269 other=30
8482	116			owów	ów	subst:pl:gen.acc:m1	lemma=ε lcon=v lcon2=ó flex=ów palat=n con=v cat=noun	other=4 lastname=112
8483	10			owów	ów	subst:pl:gen:m2	lemma=ε lcon=v lcon2=ó flex=ów palat=n con=v cat=noun	other=10
8484	2299			owów	ów	subst:pl:gen:m3	lemma=ε lcon=v lcon2=ó flex=ów palat=n con=v cat=noun	toponym=2269 other=30
8485	2			oy	oa	subst:pl:nom.acc.voc:f	lemma=a lcon=o flex=y palat=n con=o cat=noun	other=2
8486	2			oy	oa	subst:sg:gen:f	lemma=a lcon=o flex=y palat=n con=o cat=noun	other=2
8487	5			oza	óz	subst:sg:gen.acc:m1	lemma=ε lcon=z lcon2=ó flex=a palat=n con=z cat=noun	other=1 lastname=4
8488	4			oza	óz	subst:sg:gen:m3	lemma=ε lcon=z lcon2=ó flex=a palat=n con=z cat=noun	toponym=3 other=1
8489	5			ozach	óz	subst:pl:loc:m1	lemma=ε lcon=z lcon2=ó flex=ach palat=n con=z cat=noun	other=1 lastname=4
8490	46			ozach	óz	subst:pl:loc:m3	lemma=ε lcon=z lcon2=ó flex=ach palat=n con=z cat=noun	toponym=9 other=37
8491	5			ozami	óz	subst:pl:inst:m1	lemma=ε lcon=z lcon2=ó flex=ami palat=n con=z cat=noun	other=1 lastname=4
8492	46			ozami	óz	subst:pl:inst:m3	lemma=ε lcon=z lcon2=ó flex=ami palat=n con=z cat=noun	toponym=9 other=37
8493	1			ozdach	ózd	subst:pl:loc:m3	lemma=ε lcon=b lcon2=óz flex=ach palat=n con=d cat=noun	toponym=1
8494	1			ozdami	ózd	subst:pl:inst:m3	lemma=ε lcon=b lcon2=óz flex=ami palat=n con=d cat=noun	toponym=1
8495	1			ozdem	ózd	subst:sg:inst:m3	lemma=ε lcon=b lcon2=óz flex=em palat=n con=d cat=noun	toponym=1
8496	1			ozdom	ózd	subst:pl:dat:m3	lemma=ε lcon=b lcon2=óz flex=om palat=n con=d cat=noun	toponym=1
8497	1			ozdowi	ózd	subst:sg:dat:m3	lemma=ε lcon=b lcon2=óz flex=owi palat=n con=d cat=noun	toponym=1
8498	1			ozdu	ózd	subst:sg:gen:m3	lemma=ε lcon=b lcon2=óz flex=u palat=n velar=n con=d cat=noun	toponym=1
8499	1			ozdy	ózd	subst:pl:nom.acc.voc:m3	lemma=ε lcon=b lcon2=óz flex=y palat=n con=d cat=noun	toponym=1
8500	1			ozdów	ózd	subst:pl:gen:m3	lemma=ε lcon=b lcon2=óz flex=ów palat=n con=d cat=noun	toponym=1
8501	5			ozem	óz	subst:sg:inst:m1	lemma=ε lcon=z lcon2=ó flex=em palat=n con=z cat=noun	other=1 lastname=4
8502	46			ozem	óz	subst:sg:inst:m3	lemma=ε lcon=z lcon2=ó flex=em palat=n con=z cat=noun	toponym=9 other=37
8503	1			ozi	óź	subst:sg:gen.dat.loc.voc:f|subst:pl:gen:f	lemma=ε lcon=z′ lcon2=ó flex=y palat=t con=z′ cat=noun	other=1
8504	1			oziach	óź	subst:pl:loc:f	lemma=ε lcon=z′ lcon2=ó flex=ach palat=t con=z′ cat=noun	other=1
8505	1			oziami	óź	subst:pl:inst:f	lemma=ε lcon=z′ lcon2=ó flex=ami palat=t con=z′ cat=noun	other=1
8506	5			ozie	óz	subst:sg:loc.voc:m1	lemma=ε lcon=z lcon2=ó flex=ie palat=n velar=n con=z cat=noun	other=1 lastname=4
8507	46			ozie	óz	subst:sg:loc.voc:m3	lemma=ε lcon=z lcon2=ó flex=ie palat=n velar=n con=z cat=noun	toponym=9 other=37
8508	1			ozie	óź	subst:pl:nom.acc.voc:f	lemma=ε lcon=z′ lcon2=ó flex=e palat=t con=z′ cat=noun	other=1
8509	1			oziom	óź	subst:pl:dat:f	lemma=ε lcon=z′ lcon2=ó flex=om palat=t con=z′ cat=noun	other=1
8510	1			ozią	óź	subst:sg:inst:f	lemma=ε lcon=z′ lcon2=ó flex=ą palat=t con=z′ cat=noun	other=1
8511	5			ozom	óz	subst:pl:dat:m1	lemma=ε lcon=z lcon2=ó flex=om palat=n con=z cat=noun	other=1 lastname=4
8512	46			ozom	óz	subst:pl:dat:m3	lemma=ε lcon=z lcon2=ó flex=om palat=n con=z cat=noun	toponym=9 other=37
8513	5			ozowi	óz	subst:sg:dat:m1	lemma=ε lcon=z lcon2=ó flex=owi palat=n con=z cat=noun	other=1 lastname=4
8514	46			ozowi	óz	subst:sg:dat:m3	lemma=ε lcon=z lcon2=ó flex=owi palat=n con=z cat=noun	toponym=9 other=37
8515	5			ozowie	óz	subst:pl:nom.voc:m1	lemma=ε lcon=z lcon2=ó flex=owie palat=n con=z cat=noun	other=1 lastname=4
8516	46			ozu	óz	subst:sg:gen:m3	lemma=ε lcon=z lcon2=ó flex=u palat=n velar=n con=z cat=noun	toponym=9 other=37
8517	5			ozy	óz	depr:pl:nom.acc.voc:m2	lemma=ε lcon=z lcon2=ó flex=y palat=n con=z cat=noun	other=1 lastname=4
8518	46			ozy	óz	subst:pl:nom.acc.voc:m3	lemma=ε lcon=z lcon2=ó flex=y palat=n con=z cat=noun	toponym=9 other=37
8519	5			ozów	óz	subst:pl:gen.acc:m1	lemma=ε lcon=z lcon2=ó flex=ów palat=n con=z cat=noun	other=1 lastname=4
8520	46			ozów	óz	subst:pl:gen:m3	lemma=ε lcon=z lcon2=ó flex=ów palat=n con=z cat=noun	toponym=9 other=37
8521	3			oów	oa	subst:pl:gen:n:pt	lemma=a lcon=o flex=ów palat=n con=o cat=noun	other=3
8522	2			oów	oe	subst:pl:gen.acc:m1	lemma=e lcon=o flex=ów palat=n con=o cat=noun	lastname=1 firstname=1
8523	2			oą	oa	subst:sg:inst:f	lemma=a lcon=o flex=ą palat=n con=o cat=noun	other=2
8524	2			oę	oa	subst:sg:acc:f	lemma=a lcon=o flex=ę palat=n con=o cat=noun	other=2
8525	19			oła	ół	subst:sg:gen.acc:m1	lemma=ε lcon=ł lcon2=ó flex=a palat=n con=ł cat=noun	other=2 lastname=17
8526	5			oła	ół	subst:sg:gen.acc:m2	lemma=ε lcon=ł lcon2=ó flex=a palat=n con=ł cat=noun	other=5
8527	9			oła	ół	subst:sg:gen:m3	lemma=ε lcon=ł lcon2=ó flex=a palat=n con=ł cat=noun	toponym=5 other=4
8528	19			ołach	ół	subst:pl:loc:m1	lemma=ε lcon=ł lcon2=ó flex=ach palat=n con=ł cat=noun	other=2 lastname=17
8529	5			ołach	ół	subst:pl:loc:m2	lemma=ε lcon=ł lcon2=ó flex=ach palat=n con=ł cat=noun	other=5
8530	57			ołach	ół	subst:pl:loc:m3	lemma=ε lcon=ł lcon2=ó flex=ach palat=n con=ł cat=noun	toponym=22 other=35
8531	19			ołami	ół	subst:pl:inst:m1	lemma=ε lcon=ł lcon2=ó flex=ami palat=n con=ł cat=noun	other=2 lastname=17
8532	5			ołami	ół	subst:pl:inst:m2	lemma=ε lcon=ł lcon2=ó flex=ami palat=n con=ł cat=noun	other=5
8533	57			ołami	ół	subst:pl:inst:m3	lemma=ε lcon=ł lcon2=ó flex=ami palat=n con=ł cat=noun	toponym=22 other=35
8534	19			ołem	ół	subst:sg:inst:m1	lemma=ε lcon=ł lcon2=ó flex=em palat=n con=ł cat=noun	other=2 lastname=17
8535	5			ołem	ół	subst:sg:inst:m2	lemma=ε lcon=ł lcon2=ó flex=em palat=n con=ł cat=noun	other=5
8536	57			ołem	ół	subst:sg:inst:m3	lemma=ε lcon=ł lcon2=ó flex=em palat=n con=ł cat=noun	toponym=22 other=35
8537	19			ołom	ół	subst:pl:dat:m1	lemma=ε lcon=ł lcon2=ó flex=om palat=n con=ł cat=noun	other=2 lastname=17
8538	5			ołom	ół	subst:pl:dat:m2	lemma=ε lcon=ł lcon2=ó flex=om palat=n con=ł cat=noun	other=5
8539	57			ołom	ół	subst:pl:dat:m3	lemma=ε lcon=ł lcon2=ó flex=om palat=n con=ł cat=noun	toponym=22 other=35
8540	19			ołowi	ół	subst:sg:dat:m1	lemma=ε lcon=ł lcon2=ó flex=owi palat=n con=ł cat=noun	other=2 lastname=17
8541	5			ołowi	ół	subst:sg:dat:m2	lemma=ε lcon=ł lcon2=ó flex=owi palat=n con=ł cat=noun	other=5
8542	57			ołowi	ół	subst:sg:dat:m3	lemma=ε lcon=ł lcon2=ó flex=owi palat=n con=ł cat=noun	toponym=22 other=35
8543	18			ołowie	ół	subst:pl:nom.voc:m1	lemma=ε lcon=ł lcon2=ó flex=owie palat=n con=ł cat=noun	other=1 lastname=17
8544	49			ołu	ół	subst:sg:gen:m3	lemma=ε lcon=ł lcon2=ó flex=u palat=n velar=n con=ł cat=noun	toponym=18 other=31
8545	19			oły	ół	depr:pl:nom.acc.voc:m2	lemma=ε lcon=ł lcon2=ó flex=y palat=n con=ł cat=noun	other=2 lastname=17
8546	5			oły	ół	subst:pl:nom.acc.voc:m2	lemma=ε lcon=ł lcon2=ó flex=y palat=n con=ł cat=noun	other=5
8547	57			oły	ół	subst:pl:nom.acc.voc:m3	lemma=ε lcon=ł lcon2=ó flex=y palat=n con=ł cat=noun	toponym=22 other=35
8548	19			ołów	ół	subst:pl:gen.acc:m1	lemma=ε lcon=ł lcon2=ó flex=ów palat=n con=ł cat=noun	other=2 lastname=17
8549	5			ołów	ół	subst:pl:gen:m2	lemma=ε lcon=ł lcon2=ó flex=ów palat=n con=ł cat=noun	other=5
8550	57			ołów	ół	subst:pl:gen:m3	lemma=ε lcon=ł lcon2=ó flex=ów palat=n con=ł cat=noun	toponym=22 other=35
8551	1			oździe	ózd	subst:sg:loc.voc:m3	lemma=ε lcon=b lcon2=óz flex=ie palat=n velar=n con=d con2=′ cat=noun	toponym=1
8552	9			oża	óż	subst:sg:gen:m3	lemma=ε lcon=ž lcon2=ó flex=a palat=t con=ž cat=noun	toponym=7 other=2
8553	1			ożach	óż	subst:pl:loc:f	lemma=ε lcon=ž lcon2=ó flex=ach palat=t con=ž cat=noun	other=1
8554	9			ożach	óż	subst:pl:loc:m3	lemma=ε lcon=ž lcon2=ó flex=ach palat=t con=ž cat=noun	toponym=7 other=2
8555	1			ożami	óż	subst:pl:inst:f	lemma=ε lcon=ž lcon2=ó flex=ami palat=t con=ž cat=noun	other=1
8556	9			ożami	óż	subst:pl:inst:m3	lemma=ε lcon=ž lcon2=ó flex=ami palat=t con=ž cat=noun	toponym=7 other=2
8557	1			oże	óż	subst:pl:nom.acc.voc:f	lemma=ε lcon=ž lcon2=ó flex=e palat=t con=ž cat=noun	other=1
8558	9			oże	óż	subst:pl:nom.acc.voc:m3	lemma=ε lcon=ž lcon2=ó flex=e palat=t con=ž cat=noun	toponym=7 other=2
8559	9			ożem	óż	subst:sg:inst:m3	lemma=ε lcon=ž lcon2=ó flex=em palat=t con=ž cat=noun	toponym=7 other=2
8560	1			ożom	óż	subst:pl:dat:f	lemma=ε lcon=ž lcon2=ó flex=om palat=t con=ž cat=noun	other=1
8561	9			ożom	óż	subst:pl:dat:m3	lemma=ε lcon=ž lcon2=ó flex=om palat=t con=ž cat=noun	toponym=7 other=2
8562	9			ożowi	óż	subst:sg:dat:m3	lemma=ε lcon=ž lcon2=ó flex=owi palat=t con=ž cat=noun	toponym=7 other=2
8563	9			ożu	óż	subst:sg:loc.voc:m3	lemma=ε lcon=ž lcon2=ó flex=u palat=t con=ž cat=noun	toponym=7 other=2
8564	9			oży	óż	subst:pl:gen:m3	lemma=ε lcon=ž lcon2=ó flex=y palat=t con=ž cat=noun	toponym=7 other=2
8565	1			oży	óż	subst:sg:gen.dat.loc.voc:f|subst:pl:gen:f	lemma=ε lcon=ž lcon2=ó flex=y palat=t con=ž cat=noun	other=1
8566	9			ożów	óż	subst:pl:gen:m3	lemma=ε lcon=ž lcon2=ó flex=ów palat=t con=ž cat=noun	toponym=7 other=2
8567	1			ożą	óż	subst:sg:inst:f	lemma=ε lcon=ž lcon2=ó flex=ą palat=t con=ž cat=noun	other=1
8568	419			p	p	subst:sg:nom.acc:m3	lemma=ε lcon=p flex=ε palat=n con=p cat=noun	toponym=23 other=396
8569	152			p	p	subst:sg:nom:m1	lemma=ε lcon=p flex=ε palat=n con=p cat=noun	other=43 lastname=100 firstname=12
8570	54			p	p	subst:sg:nom:m2	lemma=ε lcon=p flex=ε palat=n con=p cat=noun	other=54
8571	2			p	p	subst:sg:nom.acc:f	lemma=ε lcon=p′ flex=ε palat=t con=p′ cat=noun	toponym=1 other=1
8572	320			p	pa	subst:pl:gen:f	lemma=a lcon=p flex=ε palat=n con=p cat=noun	toponym=23 other=152 lastname=155 firstname=1
8573	243			p	pić	impt:sg:sec:imperf.perf	lemma=palat-ć group=ε con=p′ cat=verb flex=ε flex2=ε pref=ε	
8574	2			p	po	subst:pl:gen:n:ncol	lemma=o lcon=p flex=ε palat=n con=p cat=noun	other=2
8575	43			p	py	subst:pl:gen:n:pt	lemma=y lcon=p flex=ε palat=n con=p cat=noun	toponym=38 other=5
8576	147			pa	p	subst:sg:gen.acc:m1	lemma=ε lcon=p flex=a palat=n con=p cat=noun	other=39 lastname=100 firstname=11
8577	45			pa	p	subst:sg:gen.acc:m2	lemma=ε lcon=p flex=a palat=n con=p cat=noun	other=45
8578	42			pa	p	subst:sg:gen:m3	lemma=ε lcon=p flex=a palat=n con=p cat=noun	toponym=4 other=38
