Babiec Piaseczny	wieś
Babiec Rżały	wieś
Babiec-Więczanki	wieś
Babiec-Wrzosy	kolonia
Babienica	wieś
Babieniec	przysiółek
Babieniec	wieś
Babigoszcz	wieś
Babigóra	część miejscowości
Babiki	część miejscowości
Babiki	wieś
Babilon	część miejscowości
Babilon	osada
Babilon	wieś
Babimost	miasto
Babin	część miasta
Babin	część miejscowości
Babin	osada
Babin	wieś
Babin-Olędry	wieś
Babina	wieś
Babinek	wieś
Babiniec	część miejscowości
Babiniec	kolonia
Babino	część miejscowości
Babino	wieś
Babiny	część miejscowości
Babiocha	część miejscowości
Babiwoda	część miejscowości
Babięta	wieś
Babięty	przysiółek
Babięty Małe	część miejscowości
Babięty Wielkie	wieś
Babińskie	część miejscowości
Babka	osada
Babki	osada
Babki	wieś
Babki Gąseckie	wieś
Babki Oleckie	wieś
Babkowice	wieś
Babkowizna	część miejscowości
Baboniówka	część miejscowości
Baborowo	wieś
Baborów	miasto
Baborówko	wieś
Baboszewo	wieś
Babrosty	wieś
Babsk	kolonia
Babsk	wieś
Babska	część miejscowości
Babski Borek	osada leśna
Babskie Budy	wieś
Babuda	osada
Babudy	część miejscowości
Babule	wieś
Babusiów	część miejscowości
Babuty	część miejscowości
Baby	część miejscowości
Baby	osada
Baby	osada leśna
Baby	wieś
Baby Dolne	wieś
Baby Górne	wieś
Bachanowo	wieś
Bachlawa	wieś
Bachledzki Wierch	część miasta
Bachledówka	część miasta
Bachmackie Kolonie	kolonia
Bachmatówka	wieś
Bachnacie	część miejscowości
Bachnatowa	część miejscowości
Bacholin	część miejscowości
Bachor	osada
Bachorce	wieś
Bachorowice	część miejscowości
Bachorza	część miejscowości
Bachorza	osada
Bachorza	wieś
Bachorza-Kolonia	część miejscowości
Bachorza-Ośrodek	część miejscowości
Bachorze	osada
Bachorze	osada leśna
Bachorzew	osada leśna
Bachorzew	wieś
Bachorzewo	wieś
Bachorzowa	część miejscowości
Bachorzyn	wieś
Bachorzyn-Kolonia	część miejscowości
Bachorzówka	część miejscowości
Bachotek	wieś
Bachowice	wieś
Bachulowa	część miejscowości
Bachulówka Niżnia	część miejscowości
Bachulówka Wyżnia	część miejscowości
Bachury	wieś
Bachus	kolonia
Bachórka	część miejscowości
Bachórz	wieś
Bachórzec	wieś
Bachów	wieś
Bachówki	część miejscowości
Bacieczki	część miasta
Bacieczki-Kolonia	część miasta
Baciki Bliższe	wieś
Baciki Dalsze	wieś
Baciki Średnie	wieś
Baciuty	wieś
Baciuty-Kolonia	kolonia
Backi	część miejscowości
Bacowa	część miejscowości
Bacowie	część miejscowości
Bacze	wieś
Bacze Mokre	wieś
Bacze Suche	wieś
Bacze-Lipnik	kolonia
Baczka	część miejscowości
Baczki	wieś
Baczki Fabryczne	część miasta
Baczków	wieś
Baczyn	kolonia
Baczyn	przysiółek
Baczyn	wieś
Baczyna	wieś
Baczyna-Kolonia	kolonia
Baczysław	wieś
Baczyńscy	kolonia
Bacówka	część miejscowości
Badonie	część miejscowości
Badowo-Dańki	wieś
Badowo-Mściska	wieś
Badrzychowice	wieś
Badulki	wieś
Badunia	część miejscowości
Badunie	część miejscowości
Badziski	część miejscowości
Badów Górny	wieś
Bagatela	część miejscowości
Bagatela	osada leśna
Bagatele	wieś
Bagatelka	część miejscowości
Bagatelka	wieś
Bagdad	osada
Bagicz	wieś
Bagielnica	część miejscowości
Bagienica	część miasta
Bagienica	wieś
Bagienice	część miejscowości
Bagienice	wieś
Bagienice Duże	wieś
Bagienice Małe	wieś
Bagienice Nowe	wieś
Bagienice Szlacheckie	wieś
Bagienice Włościańskie	część miejscowości
Bagienice-Folwark	wieś
Bagienice-Pagórki	część miejscowości
Bagieniec	wieś
Bagienka	część miejscowości
Bagienki	część miasta
Bagienki	część miejscowości
Bagienki	wieś
Bagienko	część miasta
Bagienko	część miejscowości
Bagienko	osada leśna
Bagienna	część miejscowości
Bagieńce	część miejscowości
Bagieńsko	wieś
Bagińskie	wieś
Bagna	część miejscowości
Bagna	kolonia
Bagna	osada
Bagna	wieś
Bagnica	osada
Bagnica	osada leśna
Bagniewko	osada
Bagniewko	wieś
Bagniewo	część miejscowości
Bagniewo	wieś
Bagnisko	część miejscowości
Bagnity	przysiółek
Bagniuki	wieś
Bagno	część miasta
Bagno	część miejscowości
Bagno	kolonia
Bagno	osada
Bagno	osada leśna
Bagno	przysiółek
Bagno	wieś
Bagno na Górkach	część miasta
Bagnowski Dwór	przysiółek
Bagny	wieś
Bagnówka	część miasta
Bagonica	kolonia
Bagrowo	osada
Bagrówka	część miejscowości
Bahnowa	część miejscowości
Baj	część miejscowości
Bajakowa	część miejscowości
Bajdy	część miejscowości
Bajdy	wieś
Bajdyty	osada
Bajdów	część miejscowości
Baje	część miejscowości
Bajerki	część miasta
Bajerki	część miejscowości
Bajerska Maszyna	część miejscowości
Bajerze	wieś
Bajerówka	część miasta
Bajerówka	część miejscowości
Bajki-Zalesie	wieś
Bajkowizna	osada
Bajor	część miejscowości
Bajorek	część miejscowości
Bajorki	część miasta
Bajorki	część miejscowości
Bajorki	osada
Bajoro	część miejscowości
Bajorski Gaj	osada
Bajory	część miejscowości
Bajory Małe	wieś
Bajory Wielkie	wieś
Bajtkowo	wieś
Bajtkówka	część miejscowości
Bajwaki	część miasta
Bajówka	część miejscowości
Bakaniuk	wieś
Bakałarzewo	wieś
Baklarzowa	część miejscowości
Bakończyce	część miasta
Bakun	część miejscowości
Bakus-Wanda	wieś
Bakuła	wieś
Baków	przysiółek
Balachówka	część miejscowości
Balarówka	część miejscowości
